nct_id,overall_status,number_of_arms,intervention_count,has_multiple_intervention_types,log_enrollment,log_duration,high_enroll_flag_975,high_enroll_flag_99,has_dmc,has_expanded_access,healthy_volunteers,is_fda_regulated_drug,is_fda_regulated_device,phase_grouped,intervention_grouped,condt_grouped,allocation_grouped,masking_grouped,model_grouped,purpose_grouped,sponsor_grouped,elig_gender_grouped,elig_age_grouped
NCT00800098,1,2.0,1,0,3.1354942159291497,6.059123195581797,0,0,-1,0,0.0,-1,-1,1,drug,musculoskeletal_disorders,non_randomized,double,parallel,treatment,Other,all,mixed
NCT00273455,1,2.0,1,0,3.555348061489413,6.186208623900494,0,0,-1,0,0.0,-1,-1,4,drug,opthamological_disorders,randomized,double,crossover,treatment,Other,all,adult
NCT02299648,1,1.0,1,0,6.480044561926653,7.956476798036782,0,0,1,0,0.0,-1,-1,not applicable,other,cancers,non_randomized,unknown,single_group,diagnostic,Other,all,adult
NCT05166148,1,1.0,1,0,2.5649493574615367,5.062595033026967,0,0,0,0,0.0,0,0,not applicable,other,cancers,non_randomized,unknown,single_group,research,Other,female,adult
NCT05847153,1,1.0,1,0,2.6390573296152584,4.820281565605037,0,0,1,0,1.0,0,0,not applicable,behavioral,neurological_disorders,non_randomized,unknown,single_group,research,Multiple,all,adult
NCT01628445,0,2.0,1,0,3.970291913552122,7.080026499922591,0,0,0,0,0.0,-1,-1,3,drug,endocrine/metabolic_disorders,randomized,triple,parallel,treatment,Multiple,all,mixed
NCT01799057,0,2.0,1,0,1.0986122886681098,6.251903883165888,0,0,0,0,0.0,-1,-1,4,drug,Multiple,randomized,quadruple,parallel,treatment,Other,all,adult
NCT00004030,1,2.0,1,0,3.828641396489095,7.477604243197589,0,0,0,0,0.0,-1,-1,1,drug,cancers,unknown,unknown,unknown,treatment,Multiple,all,adult
NCT06162000,1,2.0,1,0,3.7612001156935615,4.553876891600541,0,0,0,0,1.0,0,0,not applicable,other,others,randomized,single,parallel,other,Other,all,adult
NCT00051558,1,2.0,1,0,6.061456918928017,7.543273346705446,0,0,0,0,0.0,-1,-1,3,drug,musculoskeletal_disorders,randomized,quadruple,parallel,treatment,Industry,all,adult
NCT03244267,1,2.0,1,0,5.278114659230517,6.257667587882639,0,0,0,0,0.0,0,0,not applicable,behavioral,others,randomized,unknown,parallel,other,Multiple,all,adult
NCT02872896,1,2.0,1,0,5.771441123130016,6.55250788703459,0,0,0,0,0.0,-1,-1,not applicable,procedure,cardiovascular_diseases,randomized,quadruple,parallel,prevention,Other,all,adult
NCT04990830,1,2.0,1,0,4.394449154672439,4.68213122712422,0,0,1,0,0.0,0,0,2,drug,Multiple,non_randomized,unknown,parallel,treatment,Other,all,adult
NCT05371210,1,2.0,1,0,4.663439094112067,6.129050210060545,0,0,0,0,0.0,0,0,not applicable,other,others,randomized,unknown,parallel,other,Other,all,mixed
NCT06140758,1,6.0,1,0,2.5649493574615367,4.897839799950911,0,0,-1,0,1.0,0,0,not applicable,drug,dental_disorders,randomized,triple,crossover,treatment,Industry,all,mixed
NCT04084522,1,2.0,1,0,4.110873864173311,6.74993119378857,0,0,0,0,0.0,0,0,not applicable,dietary_supplement,gastrointestinal_disorders,randomized,unknown,parallel,treatment,Other,all,adult
NCT03349450,1,1.0,2,1,3.258096538021482,7.577633832602728,0,0,-1,0,0.0,0,0,2,Multiple,Multiple,non_randomized,unknown,single_group,treatment,Multiple,all,adult
NCT01055171,1,2.0,1,0,3.80666248977032,6.8501261661455,0,0,1,0,1.0,-1,-1,2,drug,mental_disorders,randomized,quadruple,parallel,treatment,Multiple,all,mixed
NCT03955471,0,1.0,1,0,3.737669618283368,6.725033642166843,0,0,0,0,0.0,1,0,2,drug,cancers,non_randomized,unknown,single_group,treatment,Multiple,female,adult
NCT05447429,1,2.0,2,1,3.713572066704308,4.927253685157205,0,0,0,0,0.0,0,0,not applicable,Multiple,Multiple,randomized,double,parallel,treatment,Other,all,adult
NCT06515548,1,2.0,1,0,3.49650756146648,5.3612921657094255,0,0,1,0,1.0,0,0,1,drug,others,randomized,double,parallel,treatment,Other,all,child
NCT01266486,1,1.0,1,0,3.737669618283368,7.00033446027523,0,0,0,0,0.0,-1,-1,2,drug,cancers,non_randomized,unknown,single_group,research,Other,all,adult
NCT02453191,1,1.0,2,1,3.4339872044851463,7.936660155225426,0,0,1,0,0.0,1,0,1,Multiple,cancers,non_randomized,unknown,single_group,treatment,Multiple,all,adult
NCT03276208,0,2.0,1,0,2.5649493574615367,6.670766320845874,0,0,0,0,0.0,0,0,not applicable,other,Multiple,randomized,single,parallel,other,Other,female,adult
NCT01332019,1,2.0,1,0,6.982862751468942,7.405495663199472,0,0,1,0,0.0,-1,-1,3,drug,neurological_disorders,non_randomized,unknown,parallel,treatment,Industry,all,adult
NCT00582946,1,1.0,1,0,2.833213344056216,7.1785454837637,0,0,1,0,1.0,-1,-1,1,device,others,non_randomized,unknown,single_group,research,Multiple,all,adult
NCT03167255,1,2.0,1,0,2.833213344056216,7.374001859350161,0,0,1,0,0.0,1,0,2,drug,musculoskeletal_disorders,non_randomized,unknown,parallel,treatment,Multiple,male,child
NCT02250274,1,2.0,1,0,4.882801922586371,5.3612921657094255,0,0,0,0,0.0,-1,-1,4,biological,infectious_diseases,randomized,unknown,parallel,research,Multiple,all,child
NCT03693846,0,1.0,1,0,2.4849066497880004,6.621405651764134,0,0,1,-1,0.0,1,0,2,drug,cancers,non_randomized,unknown,single_group,treatment,Other,all,adult
NCT02738268,1,2.0,1,0,3.8501476017100575,7.30854279753919,0,0,0,0,0.0,-1,-1,not applicable,device,cancers,randomized,double,parallel,prevention,Other,all,unknown
NCT06170528,1,1.0,1,0,2.302585092994046,6.436150368369428,0,0,0,0,0.0,0,1,not applicable,device,Multiple,non_randomized,unknown,single_group,research,Other,all,mixed
NCT05054400,0,1.0,2,1,0.0,7.171656822768514,0,0,0,0,1.0,1,0,1,Multiple,cancers,non_randomized,unknown,single_group,treatment,Other,all,adult
NCT02512731,1,2.0,1,0,3.9318256327243257,7.405495663199472,0,0,0,0,0.0,-1,-1,not applicable,device,renal/urological_disorders,,,,,Other,all,adult
NCT04974580,1,4.0,2,1,6.2324480165505225,6.255750041753367,0,0,0,0,1.0,1,0,4,Multiple,Multiple,randomized,single,factorial,treatment,Multiple,all,adult
NCT04880915,1,1.0,1,0,2.8903717578961645,5.988961416889864,0,0,-1,0,1.0,0,0,not applicable,other,others,non_randomized,unknown,single_group,prevention,Other,all,adult
NCT05293444,1,2.0,2,1,4.262679877041316,5.713732805509369,0,0,0,0,1.0,0,0,not applicable,Multiple,,randomized,unknown,parallel,supportive_care,Other,all,adult
NCT01618929,1,2.0,1,0,4.736198448394496,7.05444965813294,0,0,1,0,0.0,-1,-1,4,drug,Multiple,randomized,quadruple,crossover,treatment,Multiple,all,mixed
NCT03748979,1,17.0,1,0,4.060443010546419,5.823045895483019,0,0,0,0,1.0,0,0,1,drug,others,randomized,double,sequential,treatment,Industry,all,mixed
NCT03260140,1,2.0,1,0,6.238324625039508,7.116394144093465,0,0,1,0,0.0,0,0,not applicable,behavioral,endocrine/metabolic_disorders,randomized,single,parallel,treatment,Government,all,adult
NCT03707535,1,2.0,1,0,5.602118820879701,6.739336627357174,0,0,0,0,0.0,0,0,3,biological,musculoskeletal_disorders,randomized,quadruple,parallel,treatment,Industry,all,mixed
NCT00581893,1,2.0,1,0,3.044522437723423,7.105786129481271,0,0,1,0,1.0,-1,-1,4,drug,others,randomized,double,crossover,other,Other,all,adult
NCT01565798,1,2.0,1,0,6.421622267806518,5.817111159963204,0,0,1,0,0.0,-1,-1,not applicable,other,infectious_diseases,,,,,Multiple,all,adult
NCT03481023,1,2.0,2,1,1.9459101490553128,5.634789603169249,0,0,0,0,0.0,0,1,not applicable,Multiple,cardiovascular_diseases,randomized,double,parallel,treatment,Other,all,mixed
NCT00983125,1,2.0,1,0,4.8283137373023015,5.3612921657094255,0,0,-1,0,1.0,-1,-1,4,drug,others,randomized,double,parallel,treatment,Other,female,adult
NCT03207308,1,1.0,1,0,4.02535169073515,5.71042701737487,0,0,0,0,1.0,0,0,not applicable,dietary_supplement,Multiple,non_randomized,unknown,single_group,research,Multiple,all,child
NCT03359733,0,2.0,1,0,0.0,6.289715570908998,0,0,0,0,0.0,1,0,1,drug,cancers,randomized,unknown,crossover,other,Industry,all,adult
NCT01480245,0,3.0,1,0,5.455321115357702,6.816735880594968,0,0,0,0,0.0,-1,-1,3,drug,others,non_randomized,unknown,single_group,treatment,Industry,male,mixed
NCT00403819,1,2.0,1,0,4.110873864173311,5.902633333401366,0,0,-1,0,0.0,-1,-1,3,drug,others,randomized,double,crossover,treatment,Industry,all,child
NCT00181818,1,2.0,1,0,5.517452896464707,7.328437352895162,0,0,-1,-1,0.0,-1,-1,4,drug,Multiple,randomized,double,parallel,treatment,Multiple,all,adult
NCT02009839,1,2.0,2,1,3.6635616461296463,6.675823221634848,0,0,0,0,0.0,-1,-1,not applicable,Multiple,others,randomized,double,parallel,treatment,Government,all,child
NCT00261521,1,2.0,1,0,6.391917113392602,7.078341579557671,0,0,-1,0,0.0,-1,-1,3,drug,Multiple,randomized,double,parallel,treatment,Industry,all,adult
NCT04059757,0,1.0,1,0,0.0,6.192362489474872,0,0,1,0,0.0,1,0,2,biological,gastrointestinal_disorders,non_randomized,unknown,single_group,treatment,Other,all,mixed
NCT03715608,1,2.0,1,0,4.110873864173311,6.706862336602747,0,0,-1,0,0.0,0,0,not applicable,other,Multiple,,,,,Other,all,mixed
NCT03487718,1,2.0,2,1,3.332204510175204,6.71901315438526,0,0,1,0,1.0,0,1,not applicable,Multiple,Multiple,randomized,unknown,parallel,treatment,Other,all,mixed
NCT00555009,0,2.0,1,0,2.3978952727983707,5.726847747587197,0,0,0,0,0.0,-1,-1,4,drug,Multiple,randomized,double,parallel,treatment,Industry,all,adult
NCT01656811,1,4.0,1,0,4.990432586778736,5.613128106388071,0,0,0,0,0.0,-1,-1,2,drug,respiratory_disorders,randomized,quadruple,parallel,treatment,Industry,all,child
NCT03307434,1,2.0,1,0,6.78105762593618,5.634789603169249,0,0,0,0,1.0,0,0,not applicable,other,others,randomized,unknown,parallel,prevention,Other,all,mixed
NCT00550160,1,2.0,1,0,7.307202314764738,6.309918278226516,1,0,0,0,1.0,-1,-1,4,drug,infectious_diseases,randomized,unknown,parallel,research,Multiple,all,child
NCT00677729,1,2.0,1,0,4.406719247264253,5.204006687076795,0,0,1,0,0.0,-1,-1,2,drug,infectious_diseases,randomized,triple,parallel,treatment,Multiple,all,child
NCT00642525,1,1.0,1,0,4.02535169073515,6.459904454377535,0,0,0,0,0.0,-1,-1,not applicable,procedure,Multiple,non_randomized,single,single_group,diagnostic,Other,all,adult
NCT06504472,1,2.0,1,0,4.394449154672439,4.934473933130692,0,0,0,0,0.0,0,0,not applicable,dietary_supplement,Multiple,randomized,triple,parallel,treatment,Industry,male,adult
NCT00749944,1,2.0,1,0,4.709530201312334,5.814130531825066,0,0,0,0,0.0,-1,-1,4,drug,others,randomized,triple,parallel,treatment,Industry,all,mixed
NCT02285127,1,2.0,1,0,5.1298987149230735,7.476472381163905,0,0,0,0,0.0,-1,-1,not applicable,procedure,musculoskeletal_disorders,randomized,single,parallel,treatment,Other,all,adult
NCT01399853,1,10.0,1,0,7.090909822079984,5.723585101952381,1,1,1,0,0.0,-1,-1,2,biological,others,randomized,triple,parallel,prevention,Multiple,all,child
NCT02266069,1,5.0,1,0,3.218875824868201,6.675823221634848,0,0,0,0,0.0,-1,-1,not applicable,other,others,non_randomized,unknown,parallel,research,Multiple,all,adult
NCT06496906,1,3.0,2,1,4.762173934797756,6.190315405853148,0,0,-1,0,0.0,0,0,not applicable,Multiple,dental_disorders,randomized,unknown,crossover,treatment,Other,all,adult
NCT01244204,1,2.0,1,0,4.795790545596741,6.186208623900494,0,0,0,0,1.0,-1,-1,not applicable,dietary_supplement,Multiple,randomized,triple,parallel,prevention,Other,all,mixed
NCT03620071,1,2.0,1,0,4.219507705176107,6.54965074223381,0,0,0,0,0.0,0,0,not applicable,other,Multiple,randomized,unknown,parallel,supportive_care,Multiple,all,adult
NCT03576209,1,2.0,1,0,6.90875477931522,6.818924065275521,0,0,1,0,1.0,0,0,not applicable,behavioral,others,non_randomized,unknown,parallel,prevention,Other,all,adult
NCT02585570,1,3.0,1,0,4.204692619390966,5.820082930352362,0,0,0,0,0.0,-1,-1,not applicable,drug,others,randomized,quadruple,parallel,prevention,Other,all,adult
NCT01307488,1,2.0,1,0,5.659482215759621,7.15305163493748,0,0,1,0,0.0,-1,-1,4,drug,infectious_diseases,randomized,unknown,parallel,treatment,Multiple,all,adult
NCT06280859,1,2.0,1,0,3.555348061489413,4.718498871295094,0,0,-1,0,1.0,0,0,not applicable,behavioral,Multiple,non_randomized,unknown,parallel,research,Multiple,all,child
NCT00153205,0,2.0,1,0,0.0,7.881182202227102,0,0,-1,0,0.0,-1,-1,not applicable,behavioral,others,,,,,Other,all,unknown
NCT00652431,1,3.0,1,0,2.9444389791664403,4.127134385045092,0,0,0,0,1.0,-1,-1,1,drug,cardiovascular_diseases,randomized,unknown,crossover,treatment,Industry,all,adult
NCT02910206,1,2.0,1,0,7.559038255443384,7.085064293952548,1,0,1,0,0.0,0,0,not applicable,drug,others,randomized,triple,parallel,treatment,Other,all,mixed
NCT02732899,1,2.0,1,0,3.044522437723423,5.863631175598097,0,0,0,0,0.0,-1,-1,2,drug,opthamological_disorders,randomized,single,parallel,treatment,Other,all,mixed
NCT04313257,1,2.0,1,0,3.367295829986474,7.1049654482698426,0,0,0,0,0.0,0,0,not applicable,other,Multiple,randomized,unknown,parallel,treatment,Other,all,child
NCT04120870,0,2.0,1,0,2.3978952727983707,6.71174039505618,0,0,0,0,0.0,0,0,not applicable,drug,others,randomized,unknown,parallel,other,Multiple,all,mixed
NCT06973889,1,2.0,1,0,4.110873864173311,6.028278520230698,0,0,0,0,0.0,0,0,2,biological,Multiple,randomized,triple,parallel,treatment,Other,all,mixed
NCT05072925,1,8.0,1,0,2.9444389791664403,2.833213344056216,0,0,0,0,1.0,0,0,not applicable,other,others,randomized,unknown,crossover,research,Industry,all,adult
NCT05459129,1,2.0,1,0,2.5649493574615367,6.19644412779452,0,0,1,0,0.0,1,0,1,drug,cancers,randomized,unknown,parallel,treatment,Industry,all,adult
NCT01180049,1,2.0,1,0,4.624972813284271,7.882314918980268,0,0,1,0,0.0,-1,-1,4,drug,cancers,randomized,unknown,parallel,treatment,Industry,all,adult
NCT02126852,1,2.0,1,0,5.3706380281276624,6.595780513961311,0,0,0,0,0.0,-1,-1,not applicable,device,Multiple,randomized,unknown,parallel,diagnostic,Other,all,adult
NCT04482855,1,2.0,1,0,3.258096538021482,6.523562306149512,0,0,-1,0,0.0,0,1,not applicable,device,Multiple,randomized,unknown,parallel,supportive_care,Other,all,adult
NCT01956448,1,2.0,1,0,7.937731775260109,6.192362489474872,1,0,1,0,0.0,-1,-1,not applicable,device,cardiovascular_diseases,randomized,unknown,parallel,treatment,Multiple,all,unknown
NCT00989950,1,4.0,1,0,3.295836866004329,6.059123195581797,0,0,1,0,0.0,-1,-1,not applicable,drug,mental_disorders,randomized,single,crossover,treatment,Other,all,child
NCT01819688,1,2.0,1,0,3.970291913552122,6.129050210060545,0,0,1,0,0.0,-1,-1,not applicable,procedure,endocrine/metabolic_disorders,non_randomized,unknown,single_group,research,Other,all,mixed
NCT00801151,0,1.0,1,0,3.4339872044851463,5.720311776607412,0,0,0,0,0.0,-1,-1,1,drug,others,non_randomized,unknown,single_group,treatment,Multiple,all,adult
NCT02272543,1,2.0,1,0,4.61512051684126,6.675823221634848,0,0,1,0,1.0,-1,-1,1,dietary_supplement,others,randomized,unknown,parallel,treatment,Multiple,all,child
NCT02772835,1,2.0,1,0,3.4339872044851463,6.18826412308259,0,0,0,0,0.0,-1,-1,not applicable,device,Multiple,randomized,unknown,crossover,treatment,Multiple,all,child
NCT05992792,0,4.0,1,0,7.596392304064196,7.409741954080923,1,0,0,0,1.0,0,0,not applicable,behavioral,others,randomized,unknown,parallel,prevention,Multiple,all,adult
NCT01798680,1,2.0,2,1,8.294299608857235,7.532623618788788,1,0,1,0,0.0,-1,-1,3,Multiple,infectious_diseases,randomized,quadruple,parallel,prevention,Multiple,all,adult
NCT02355431,0,2.0,1,0,0.0,5.616771097666572,0,0,1,0,0.0,-1,-1,2,drug,cancers,randomized,quadruple,parallel,treatment,Industry,all,adult
NCT00482014,1,2.0,2,1,4.795790545596741,7.387090235656757,0,0,1,0,0.0,-1,-1,2,Multiple,cancers,randomized,unknown,parallel,treatment,Industry,all,adult
NCT01262521,1,2.0,1,0,3.044522437723423,6.635946555686647,0,0,0,0,1.0,-1,-1,not applicable,dietary_supplement,others,randomized,triple,parallel,research,Other,all,adult
NCT03056599,1,1.0,2,1,3.1780538303479458,7.463363045520021,0,0,1,0,0.0,1,1,1,Multiple,cancers,non_randomized,unknown,single_group,research,Multiple,all,adult
NCT03291067,1,4.0,1,0,5.929589143389895,5.983936280687191,0,0,1,0,0.0,1,0,2,drug,reproductive_health,randomized,triple,parallel,treatment,Industry,female,adult
NCT03373890,1,2.0,1,0,2.5649493574615367,6.594413459749778,0,0,0,0,0.0,0,0,not applicable,behavioral,neurological_disorders,randomized,single,parallel,treatment,Other,all,child
NCT05120661,1,2.0,1,0,3.044522437723423,5.3230099791384085,0,0,0,0,1.0,0,0,not applicable,other,Multiple,randomized,single,crossover,research,Other,all,mixed
NCT01727557,0,2.0,1,0,2.3978952727983707,7.383989457978509,0,0,0,0,0.0,-1,-1,not applicable,procedure,renal/urological_disorders,randomized,single,parallel,treatment,Other,all,mixed
NCT01812447,1,3.0,2,1,5.153291594497779,8.116417072794205,0,0,1,0,0.0,-1,-1,not applicable,Multiple,respiratory_disorders,randomized,unknown,parallel,treatment,Industry,all,adult
NCT00853554,1,2.0,1,0,3.218875824868201,0.0,0,0,0,0,1.0,-1,-1,1,drug,,randomized,unknown,crossover,other,Industry,all,adult
NCT02430506,1,2.0,1,0,3.044522437723423,6.505784060128229,0,0,1,0,1.0,-1,-1,1,biological,infectious_diseases,randomized,quadruple,parallel,prevention,Other,all,adult
NCT01829217,1,1.0,1,0,2.6390573296152584,7.442492722794441,0,0,1,0,0.0,-1,-1,2,drug,cancers,non_randomized,unknown,single_group,treatment,Other,all,adult
NCT04448236,1,2.0,1,0,3.9889840465642745,5.209486152841421,0,0,0,0,0.0,0,0,not applicable,device,respiratory_disorders,randomized,single,parallel,treatment,Government,all,adult
NCT00461097,1,2.0,1,0,4.02535169073515,7.786136437783072,0,0,1,0,0.0,-1,-1,2,drug,others,randomized,double,parallel,treatment,Multiple,all,mixed
NCT03577652,1,3.0,1,0,4.691347882229144,5.220355825078324,0,0,-1,0,0.0,0,0,not applicable,drug,Multiple,randomized,unknown,parallel,treatment,Other,all,mixed
NCT01408355,1,2.0,1,0,1.791759469228055,3.4657359027997265,0,0,0,0,1.0,-1,-1,1,drug,,,,,,Industry,male,adult
NCT02040103,1,2.0,1,0,7.601402334583733,7.366445148327599,1,0,0,0,0.0,-1,-1,not applicable,device,others,randomized,single,parallel,treatment,Multiple,all,mixed
NCT03263143,1,2.0,1,0,5.493061443340548,6.175867270105761,0,0,-1,0,0.0,0,0,not applicable,other,others,randomized,unknown,crossover,other,Other,all,adult
NCT01775787,1,2.0,1,0,3.332204510175204,6.881411303642535,0,0,0,0,1.0,-1,-1,not applicable,drug,others,randomized,unknown,crossover,research,Other,all,adult
NCT02079974,0,1.0,1,0,0.0,0.0,0,0,0,0,0.0,-1,-1,not applicable,drug,reproductive_health,non_randomized,unknown,single_group,treatment,Other,female,adult
NCT03239678,1,6.0,1,0,4.51085950651685,5.0238805208462765,0,0,-1,0,0.0,0,0,not applicable,drug,others,randomized,double,parallel,prevention,Other,all,adult
NCT04818229,1,3.0,1,0,4.727387818712341,5.713732805509369,0,0,0,0,1.0,1,0,1,drug,others,randomized,quadruple,parallel,research,Industry,all,adult
NCT03183544,1,1.0,1,0,1.3862943611198906,5.983936280687191,0,0,0,0,1.0,0,0,1,combination_product,cancers,non_randomized,unknown,single_group,diagnostic,Other,male,mixed
NCT00650689,1,2.0,1,0,4.812184355372417,6.364750756851911,0,0,0,0,0.0,-1,-1,3,drug,cardiovascular_diseases,randomized,triple,parallel,treatment,Industry,all,mixed
NCT05878353,1,2.0,1,0,4.110873864173311,6.023447592961033,0,0,-1,0,1.0,0,0,not applicable,procedure,dental_disorders,randomized,triple,parallel,treatment,Other,all,adult
NCT04617080,1,2.0,1,0,4.110873864173311,7.309881485824786,0,0,0,0,0.0,0,0,not applicable,procedure,others,randomized,unknown,parallel,treatment,Industry,all,adult
NCT01272141,0,1.0,1,0,1.791759469228055,7.028201432058005,0,0,1,0,0.0,-1,-1,2,drug,cancers,non_randomized,unknown,single_group,treatment,Other,female,adult
NCT06427369,0,1.0,2,1,0.0,6.97166860472579,0,0,0,0,0.0,1,0,1,Multiple,cancers,non_randomized,unknown,single_group,diagnostic,Other,all,adult
NCT04069715,1,2.0,2,1,4.564348191467836,6.953684210870537,0,0,1,0,1.0,0,0,2,Multiple,cardiovascular_diseases,randomized,double,parallel,supportive_care,Industry,all,mixed
NCT00409565,1,1.0,1,0,3.8918202981106265,7.590852123688581,0,0,0,0,0.0,-1,-1,2,drug,cancers,non_randomized,unknown,single_group,treatment,Government,all,mixed
